x,y
63227,257020
63227,257021
63227,257533
63227,261762
63227,270050
63227,270519
63227,272552
63227,284923
63227,286304
63227,286306
63227,286307
63227,286308
63227,286315
63227,286316
63227,286318
63227,286319
63227,286320
63227,286323
63227,286325
63227,286326
63227,286339
63227,286340
63227,286341
63227,286343
63227,286346
63227,286347
63227,286348
63227,286353
63227,286357
63227,286358
63227,286510
63227,306215
63227,308943
265427,64097
265427,77854
265427,78467
265427,132204
265427,175051
265427,227186
265427,231487
265427,257685
265427,275336
265427,288505
265427,321631
265427,325341
265427,331022
265427,362433
265427,364478
102077,78459
102077,128865
102077,146230
102077,161495
102077,182761
102077,182762
102077,190894
102077,206269
319171,155638
319171,318566
319171,318567
319171,318569
319171,318571
319171,319057
319171,319058
319171,319062
319171,319170
319171,329097
319171,329100
230802,35209
230802,54429
230802,58426
230802,86702
230802,230797
230802,230798
230802,230799
230802,230803
230802,230806
230802,230810
230802,230811
149082,88014
149082,264741
149082,268853
149082,287637
149082,361524
149082,361525
149082,361527
259597,88989
259597,95008
259597,156355
259597,198976
259597,230268
259597,250426
259597,250734
259597,257699
259597,297968
259597,320932
259597,320937
291724,33689
291724,195177
291724,210072
291724,286584
291724,286587
291724,291718
291724,291720
291724,291722
291724,296899
296858,18522
296858,25290
296858,41067
296858,42086
296858,63374
296858,82163
296858,120310
296858,120312
296858,130279
296858,130280
296858,162073
296858,178120
296858,185319
296858,197724
296858,249500
296858,286365
296858,286366
296858,286369
296858,296857
296858,297145
296858,297146
296858,297151
296858,297153
296858,297154
296858,297155
296858,297159
296858,315542
296858,315543
286348,65957
286348,67024
286348,68242
286348,70089
286348,72210
286348,124535
286348,131740
286348,165355
286348,185173
286348,185919
286348,199059
286348,223457
286348,234780
286348,238302
286348,257012
286348,257018
286348,257020
286348,257021
286348,257533
286348,261762
286348,270050
286348,270519
286348,272552
286348,284923
286348,286304
286348,286306
286348,286307
286348,286308
286348,286315
286348,286316
286348,286318
286348,286319
286348,286320
286348,286323
286348,286325
286348,286326
286348,286339
286348,286340
286348,286341
286348,286343
286348,286346
286348,286347
286348,286353
286348,286357
286348,286358
286348,306215
286348,308943
286348,335921
261802,256881
261802,257235
261802,257237
261802,257238
261802,261803
261802,261807
291497,291492
291497,291493
291497,291494
291497,291498
291497,291502
291497,291503
291497,291505
291497,291507
291497,291508
291497,293546
291497,293547
275154,26850
275154,26882
275154,28810
275154,47938
275154,49362
275154,65311
275154,105792
275154,281624
275154,327894
275154,327896
361302,228868
361302,359532
361302,359533
361302,359534
361302,359538
361302,359540
361302,359541
361302,359544
361302,361292
361302,361295
361302,361297
361302,361299
319170,155638
319170,318566
319170,318567
319170,318569
319170,318571
319170,319057
319170,319058
319170,319062
319170,329097
319170,329100
175051,64097
175051,77854
175051,78467
175051,132204
175051,227186
175051,231487
175051,257685
175051,275336
175051,288505
175051,321631
175051,325341
175051,331022
175051,362433
175051,364478
229452,136897
229452,151617
229452,152401
229452,153413
229452,196787
229452,220039
229452,220040
229452,229453
229452,229455
229452,231995
229452,231996
229452,232760
229452,232761
229452,232763
229452,232771
229452,232772
229452,232773
229452,246607
242214,242210
242214,242211
242214,242215
242214,242216
242214,318608
242214,332890
242214,332891
4913,1442
4913,4912
4913,8310
4913,27925
4913,50878
4913,68391
4913,81939
4913,83570
404313,218804
404313,391714
404313,404310
404313,404311
404313,404315
404313,404316
404313,405464
404313,405465
404313,405466
404313,412062
156355,88989
156355,95008
156355,198976
156355,230268
156355,250426
156355,250734
156355,257699
156355,297968
156355,320932
156355,320937
76552,16694
76552,72108
76552,184011
76552,204522
76552,211091
76552,257369
76552,257370
76552,257371
76552,271528
76552,277683
323700,97459
323700,135989
323700,181722
323700,318275
323700,318278
323700,318279
323700,323703
323700,337430
323700,346568
323700,364766
43377,42671
43377,45479
43377,84657
43377,114816
43377,137772
43377,148255
43377,181479
43377,193978
43377,199804
43377,256664
43377,256807
43377,283362
43377,287845
43377,305408
43377,308275
43377,319822
43377,319824
43377,319825
43377,319829
43377,319830
43377,319831
43377,319832
43377,320840
43377,320842
43377,320843
43377,324478
43377,325271
43377,334605
43377,334607
43377,353858
43377,360070
43377,360071
43377,361636
43377,361639
43377,361643
43377,361646
43377,361647
43377,361648
43377,361649
43377,361657
43377,361659
43377,361660
43377,361664
43377,361666
43377,369092
288024,1045
288024,77110
288024,97459
288024,173275
288024,225421
288024,294062
288024,318275
288024,318696
288024,328087
288024,328970
288024,364766
288024,405598
288024,405599
288024,405600
288024,405601
288024,405603
288024,405606
26604,3813
26604,16549
26604,28856
26604,38719
26604,102970
26604,135253
26604,141442
26604,151853
26604,179653
26604,286226
26604,286227
26604,290016
26604,291225
405200,72210
405200,209722
405200,261762
405200,263799
405200,369080
405200,382574
405200,405199
405200,405201
405200,409532
31131,29422
31131,37724
31131,70385
31131,88584
31131,166988
31131,173168
31131,184499
31131,280959
290535,18246
290535,90109
290535,127021
290535,128834
290535,186261
290535,261453
290535,290536
290535,290537
290535,290538
374242,66404
374242,88276
374242,154084
374242,289024
374242,294716
374242,371875
374242,386715
374242,396384
374242,406281
24838,40834
24838,58419
24838,60090
24838,81477
24838,112649
24838,112650
24838,122686
24838,146401
24838,151418
24838,151669
24838,157220
24838,161860
24838,183564
24838,184374
24838,207114
24838,208268
24838,229637
24838,229642
24838,229643
24838,230952
24838,235546
24838,235547
63684,35151
63684,44187
63684,50788
63684,52539
63684,60168
63684,61074
63684,61780
63684,65311
63684,81504
63684,88504
63684,113097
63684,113833
63684,140707
257699,88989
257699,95008
257699,107248
257699,198976
257699,230268
257699,250426
257699,250734
257699,297968
257699,320932
257699,320937
81496,26854
81496,41947
81496,62152
81496,63577
81496,149545
81496,150043
81496,163771
81496,220731
100093,4799
100093,10601
100093,11738
100093,13226
100093,20581
100093,21330
100093,26054
100093,27009
100093,100097
104693,20179
104693,77972
104693,96784
104693,96786
104693,96787
104693,96788
104693,96791
104693,96793
104693,96794
104693,96796
104693,96797
104693,96799
104693,96802
104693,96803
104693,96804
104693,96805
104693,99619
104693,99620
71267,12271
71267,35213
71267,44782
71267,56444
71267,64715
71267,71322
71267,83076
71267,113833
71267,136180
71267,139822
71267,182559
71267,186318
96805,20179
96805,77972
96805,96784
96805,96786
96805,96787
96805,96788
96805,96791
96805,96793
96805,96794
96805,96796
96805,96797
96805,96799
96805,96802
96805,96803
96805,96804
96805,99619
96805,99620
67743,187594
67743,187598
67743,187601
67743,187602
67743,187603
67743,188016
67743,188018
67743,188019
67743,188023
277683,16694
277683,72108
277683,184011
277683,204522
277683,211091
277683,257369
277683,257370
277683,257371
277683,271528
153340,50788
153340,54219
153340,97516
153340,111933
153340,168702
153340,168705
153340,264515
153340,275758
153340,286914
153340,287693
153340,328283
153340,328284
153340,328285
359845,105338
359845,164628
359845,193983
359845,243451
359845,260585
359845,286420
359845,301447
359845,359844
242211,242210
242211,242215
242211,242216
242211,318608
242211,332890
242211,332891
265960,162017
265960,169383
265960,241398
265960,265267
265960,265957
265960,270037
265960,321577
265960,327540
265960,335913
265960,335914
319127,20925
319127,161465
319127,318504
319127,318658
319127,318870
319127,318871
319127,318874
319127,319122
319127,319129
319127,319294
319127,323793
319127,323794
324544,66898
324544,101950
324544,107248
324544,275083
324544,322270
324544,322271
324544,322272
324544,322273
324544,322274
324544,322276
324544,322277
324544,322278
324544,322279
324544,322280
232560,102237
232560,136515
232560,154363
232560,188365
232560,242970
232560,260204
232560,299099
232560,302882
232560,324779
232560,324781
232560,324782
110659,28432
110659,43763
110659,67677
110659,71507
110659,75084
110659,77324
110659,125678
110659,154161
110659,168916
11711,1442
11711,8662
11711,26573
11711,44646
11711,229513
11711,258790
11711,359494
11711,359495
11711,359496
11711,359497
11711,367358
11711,367359
11711,367361
11711,367362
11711,367363
11711,393738
11711,393739
41825,3673
41825,6433
41825,15365
41825,15737
41825,15760
41825,26970
41825,77813
41825,86463
30131,31119
30131,182201
30131,182202
30131,182203
30131,182205
30131,182210
30131,182211
30131,187139
30131,187140
30131,187142
30131,187143
30131,198815
274217,319953
274217,320020
274217,321797
274217,321798
274217,321799
274217,321802
274217,322460
274217,322464
185668,89375
185668,98817
185668,100741
185668,125237
185668,149007
185668,165022
185668,165992
185668,167629
185668,177688
185668,185669
185668,185670
185668,187192
185668,188862
185668,198907
405600,1045
405600,77110
405600,97459
405600,173275
405600,225421
405600,294062
405600,318275
405600,318696
405600,328087
405600,328970
405600,364766
405600,405598
405600,405599
405600,405601
405600,405603
405600,405606
183689,45770
183689,73727
183689,171615
183689,173213
183689,183688
183689,183690
183689,183691
183689,185993
183689,185994
183689,185995
183689,185996
183689,185999
183689,186000
183689,202559
98817,89375
98817,100741
98817,125237
98817,149007
98817,165022
98817,165992
98817,167629
98817,177688
98817,185669
98817,185670
98817,187192
98817,188862
98817,198907
229513,8662
229513,26573
229513,258790
229513,359494
229513,359495
229513,359496
229513,359497
229513,367358
229513,367359
229513,367361
229513,367362
229513,367363
229513,393738
229513,393739
405199,72210
405199,209722
405199,261762
405199,263799
405199,369080
405199,382574
405199,405201
405199,409532
294061,45852
294061,77110
294061,108170
294061,127808
294061,162997
294061,173275
294061,212232
294061,219754
294061,225421
294061,294062
294061,305902
294061,318696
294061,318700
294061,318701
294061,318702
294061,318704
294061,318706
294061,328086
294061,328087
294061,328970
294061,332584
294061,403493
294061,403494
294061,403495
294061,403531
128064,72729
128064,84439
128064,106951
128064,127910
128064,127995
128064,128044
128064,128046
128064,128054
128064,128056
128064,136439
215057,122382
215057,127819
215057,175008
215057,204753
215057,204756
215057,204757
215057,211091
215057,211093
215057,215053
215057,215055
215057,215059
215057,215060
90109,18246
90109,127021
90109,128834
90109,186261
90109,261453
90109,290536
90109,290537
90109,290538
111578,79910
111578,189815
111578,319162
111578,319163
111578,319167
111578,319168
111578,319285
111578,355787
111578,355795
111578,358022
111578,359915
404315,218804
404315,391714
404315,404310
404315,404311
404315,404316
404315,405464
404315,405465
404315,405466
404315,412062
231921,187410
231921,189625
231921,189630
231921,206374
231921,238150
231921,289231
231921,322876
231921,322877
231921,322879
231921,322880
231921,363835
165355,65957
165355,67024
165355,68242
165355,70089
165355,72210
165355,124535
165355,131740
165355,185173
165355,185919
165355,199059
165355,223457
165355,234780
165355,238302
165355,257012
165355,257018
165355,257020
165355,257021
165355,257533
165355,261762
165355,270050
165355,270519
165355,272552
165355,284923
165355,286304
165355,286306
165355,286307
165355,286308
165355,286315
165355,286316
165355,286318
165355,286319
165355,286320
165355,286323
165355,286325
165355,286326
165355,286339
165355,286340
165355,286341
165355,286343
165355,286346
165355,286347
165355,286353
165355,286357
165355,286358
165355,306215
165355,308943
322249,202540
322249,322251
322249,322254
322249,322257
322249,322259
322249,327129
322249,355056
305408,42671
305408,45479
305408,84657
305408,114816
305408,137772
305408,148255
305408,181479
305408,193978
305408,199804
305408,256664
305408,256807
305408,283362
305408,287845
305408,308275
305408,319822
305408,319824
305408,319829
305408,319831
305408,319832
305408,320840
305408,320842
305408,324478
305408,325271
305408,334605
305408,334607
305408,353858
305408,360070
305408,360071
305408,361636
305408,361639
305408,361643
305408,361646
305408,361647
305408,361648
305408,361649
305408,361657
305408,361659
305408,361660
305408,361664
305408,361666
305408,369092
229269,30207
229269,58807
229269,80949
229269,145921
229269,170035
229269,182983
229269,225557
229269,230761
229269,236387
229269,236389
315542,18522
315542,25290
315542,41067
315542,42086
315542,63374
315542,82163
315542,120310
315542,120312
315542,130279
315542,130280
315542,162073
315542,178120
315542,185319
315542,197724
315542,249500
315542,286365
315542,286366
315542,286369
315542,296857
315542,297145
315542,297146
315542,297151
315542,297153
315542,297154
315542,297155
315542,297159
315542,315543
145400,37471
145400,101915
145400,101916
145400,121228
145400,145389
145400,145392
145400,145393
145400,145395
145400,145397
145400,145398
145400,145399
145400,145406
145400,145407
405598,1045
405598,77110
405598,97459
405598,173275
405598,225421
405598,294062
405598,318275
405598,318696
405598,328087
405598,328970
405598,364766
405598,405599
405598,405601
405598,405603
405598,405606
121228,37471
121228,101915
121228,101916
121228,145389
121228,145392
121228,145393
121228,145395
121228,145397
121228,145398
121228,145399
121228,145406
121228,145407
42671,45479
42671,84657
42671,114816
42671,137772
42671,148255
42671,181479
42671,193978
42671,199804
42671,256807
42671,283362
42671,287845
42671,308275
42671,319822
42671,319824
42671,319829
42671,319831
42671,319832
42671,320842
42671,324478
42671,325271
42671,334605
42671,334607
42671,353858
42671,360070
42671,360071
42671,361636
42671,361639
42671,361643
42671,361646
42671,361647
42671,361648
42671,361649
42671,361657
42671,361659
42671,361660
42671,361664
42671,361666
42671,369092
335913,162017
335913,169383
335913,241398
335913,265267
335913,265957
335913,270037
335913,321577
335913,327540
335913,335914
363835,187410
363835,189625
363835,189630
363835,238150
363835,289231
363835,322876
363835,322877
363835,322879
363835,322880
322274,66898
322274,101950
322274,107248
322274,275083
322274,322270
322274,322271
322274,322272
322274,322273
322274,322276
322274,322277
322274,322278
322274,322279
322274,322280
46185,152200
46185,154821
45479,1442
45479,13076
45479,29515
45479,36799
45479,44544
45479,44646
45479,44729
45479,47938
45479,57571
45479,65311
45479,68391
45479,84657
45479,105792
45479,114816
45479,136288
45479,137772
45479,148255
45479,177589
45479,181479
45479,193978
45479,193983
45479,199804
45479,243451
45479,256664
45479,256807
45479,283362
45479,287845
45479,289748
45479,294284
45479,308275
45479,319822
45479,319824
45479,319829
45479,319831
45479,319832
45479,320842
45479,324478
45479,325271
45479,334605
45479,334607
45479,353858
45479,360070
45479,360071
45479,361636
45479,361639
45479,361643
45479,361646
45479,361647
45479,361648
45479,361649
45479,361657
45479,361659
45479,361660
45479,361664
45479,361666
45479,369092
113288,3420
113288,7280
113288,17505
113288,19831
113288,21634
113288,30141
113288,65241
113288,77813
113288,90027
113288,108606
154363,102237
154363,136515
154363,188365
154363,242970
154363,260204
154363,299099
154363,302882
154363,324779
154363,324781
154363,324782
168970,90431
168970,161335
168970,166413
168970,203035
168970,206770
168970,206772
168970,206774
168970,206775
168970,208625
168970,208628
168970,208632
168970,208633
168970,219048
22159,48463
22159,60125
22159,77813
22159,94501
22159,101840
22159,105644
22159,174220
22159,210784
318737,257613
318737,257636
318737,285677
318737,318731
318737,318742
318737,318745
318737,318746
318737,318748
318737,359433
318737,379732
257369,16694
257369,72108
257369,184011
257369,204522
257369,211091
257369,257370
257369,257371
257369,271528
232771,136897
232771,151617
232771,152401
232771,153413
232771,196787
232771,220039
232771,220040
232771,229453
232771,229455
232771,231995
232771,231996
232771,232760
232771,232761
232771,232763
232771,232772
232771,232773
232771,246607
361660,84657
361660,114816
361660,137772
361660,148255
361660,181479
361660,193978
361660,199804
361660,256807
361660,283362
361660,287845
361660,308275
361660,319822
361660,319824
361660,319829
361660,319831
361660,319832
361660,320842
361660,324478
361660,325271
361660,334605
361660,334607
361660,353858
361660,360070
361660,360071
361660,361636
361660,361639
361660,361643
361660,361646
361660,361647
361660,361648
361660,361649
361660,361657
361660,361659
361660,361664
361660,361666
361660,369092
113833,12271
113833,35151
113833,35213
113833,44187
113833,44782
113833,50788
113833,52539
113833,56444
113833,60168
113833,61074
113833,61780
113833,64715
113833,65311
113833,66013
113833,71322
113833,81504
113833,83076
113833,88504
113833,113097
113833,136180
113833,139822
113833,140707
113833,182559
113833,186318
125237,89375
125237,100741
125237,149007
125237,165022
125237,165992
125237,167629
125237,177688
125237,185669
125237,185670
125237,187192
125237,188862
125237,198907
21330,3420
21330,4799
21330,10601
21330,11738
21330,13226
21330,20581
21330,26054
21330,27009
21330,100097
419694,72210
419694,223457
419694,243564
419694,257012
419694,261762
419694,272552
419694,369080
291492,291493
291492,291494
291492,291498
291492,291502
291492,291503
291492,291505
291492,291507
291492,291508
291492,293546
291492,293547
324781,102237
324781,136515
324781,188365
324781,242970
324781,260204
324781,299099
324781,302882
324781,324779
324781,324782
292695,73191
292695,121264
292695,292691
292695,292696
292695,292697
292695,292698
292695,292700
292695,292701
292695,292703
292695,292705
292695,292706
292695,292707
403300,403302
403300,403305
403300,403306
403300,403515
403300,403516
403300,421001
407481,94458
407481,217381
407481,243008
407481,247403
407481,251307
407481,388313
407481,396548
407481,396549
407481,404574
407481,407480
407481,409723
407481,409724
145397,37471
145397,101915
145397,101916
145397,145389
145397,145392
145397,145393
145397,145395
145397,145398
145397,145399
145397,145406
145397,145407
322876,187410
322876,189625
322876,189630
322876,238150
322876,289231
322876,322877
322876,322879
322876,322880
301788,34263
301788,231527
301788,310618
301788,314476
301788,318279
301788,323703
301788,323793
301788,344544
301788,361802
301788,361805
301788,361806
301788,361849
301788,361858
301788,361859
301788,364863
140707,35151
140707,44187
140707,50788
140707,52539
140707,60168
140707,61074
140707,61780
140707,65311
140707,81504
140707,83076
140707,88504
140707,113097
373101,63460
373101,101816
373101,156801
373101,188149
373101,194892
373101,217579
373101,257945
373101,268236
373101,270037
373101,282859
373101,284646
373101,291955
373101,292522
373101,321616
373101,326939
373101,362437
373101,373103
373101,375422
373101,375425
168702,50788
168702,54219
168702,97516
168702,111933
168702,168705
168702,264515
168702,275758
168702,286914
168702,287693
168702,328283
168702,328284
168702,328285
146393,52040
146393,145672
146393,145674
146393,145675
146393,146395
146393,146399
146393,149238
298902,6772
298902,18324
298902,79279
298902,167700
298902,184038
298902,211757
298902,227233
298902,278141
298902,315769
298902,321750
298902,333471
298902,333472
298902,360938
149238,52040
149238,145672
149238,145674
149238,145675
149238,146395
149238,146399
149238,161854
149238,161855
149238,161856
149238,161866
318731,257613
318731,257636
318731,285677
318731,318742
318731,318745
318731,318746
318731,318748
318731,359433
318731,379732
96803,20179
96803,77972
96803,96784
96803,96786
96803,96787
96803,96788
96803,96791
96803,96793
96803,96794
96803,96796
96803,96797
96803,96799
96803,96802
96803,96804
96803,99619
96803,99620
287845,47938
287845,65311
287845,84657
287845,105792
287845,114816
287845,137772
287845,148255
287845,181479
287845,193978
287845,199804
287845,256664
287845,256807
287845,283362
287845,308275
287845,319822
287845,319824
287845,319829
287845,319831
287845,319832
287845,320842
287845,324478
287845,325271
287845,334605
287845,334607
287845,353858
287845,360070
287845,360071
287845,361636
287845,361639
287845,361643
287845,361646
287845,361647
287845,361648
287845,361649
287845,361657
287845,361659
287845,361664
287845,361666
287845,369092
390189,367613
390189,367614
390189,367615
390189,381677
390189,381679
262617,206373
262617,231858
262617,320507
262617,333128
262617,333130
262617,333508
268236,63460
268236,101816
268236,156801
268236,188149
268236,194892
268236,217579
268236,257945
268236,270037
268236,282859
268236,284646
268236,291955
268236,292522
268236,321616
268236,326939
268236,362437
268236,373103
268236,375422
268236,375425
318701,45852
318701,77110
318701,108170
318701,127808
318701,162997
318701,173275
318701,212232
318701,219754
318701,225421
318701,294062
318701,305902
318701,318696
318701,318700
318701,318702
318701,318704
318701,318706
318701,328086
318701,328087
318701,328970
318701,332584
318701,403493
318701,403494
318701,403495
318701,403531
361806,34263
361806,231527
361806,310618
361806,314476
361806,318279
361806,323703
361806,323793
361806,344544
361806,361802
361806,361805
361806,361849
361806,361858
361806,361859
361806,364863
290537,18246
290537,127021
290537,128834
290537,186261
290537,261453
290537,290536
290537,290538
100741,89375
100741,149007
100741,165022
100741,165992
100741,167629
100741,177688
100741,185669
100741,185670
100741,187192
100741,188862
100741,198907
68242,65957
68242,67024
68242,70089
68242,72210
68242,124535
68242,131740
68242,185173
68242,185919
68242,199059
68242,223457
68242,234780
68242,238302
68242,257012
68242,257018
68242,257020
68242,257021
68242,257533
68242,261762
68242,270050
68242,270519
68242,272552
68242,284923
68242,286304
68242,286306
68242,286307
68242,286308
68242,286315
68242,286316
68242,286318
68242,286319
68242,286320
68242,286323
68242,286325
68242,286326
68242,286339
68242,286340
68242,286341
68242,286343
68242,286346
68242,286347
68242,286353
68242,286357
68242,286358
68242,286510
68242,306215
68242,308943
361648,84657
361648,114816
361648,137772
361648,148255
361648,181479
361648,193978
361648,199804
361648,256807
361648,283362
361648,308275
361648,319822
361648,319824
361648,319829
361648,319831
361648,319832
361648,320842
361648,324478
361648,325271
361648,334605
361648,334607
361648,353858
361648,360070
361648,360071
361648,361636
361648,361639
361648,361643
361648,361646
361648,361647
361648,361649
361648,361657
361648,361659
361648,361664
361648,361666
361648,369092
229637,40834
229637,58419
229637,60090
229637,81477
229637,112649
229637,112650
229637,122686
229637,146401
229637,151418
229637,151669
229637,157220
229637,161860
229637,183564
229637,184374
229637,207114
229637,208268
229637,229642
229637,229643
229637,230952
229637,235546
229637,235547
129635,129484
129635,129485
129635,129487
129635,132010
129635,144037
396548,94458
396548,217381
396548,243008
396548,247403
396548,251307
396548,388313
396548,396549
396548,404574
396548,407480
396548,409723
396548,409724
121243,6925
121243,41500
121243,100585
121243,100588
121243,111458
121243,121242
121243,121244
359494,8662
359494,26573
359494,258790
359494,359495
359494,359496
359494,359497
359494,367358
359494,367359
359494,367361
359494,367362
359494,367363
359494,393738
359494,393739
309178,145921
309178,199304
309178,225557
309178,309179
309178,315218
309178,338125
309178,362641
309178,362642
309178,370800
309178,370801
94501,48463
94501,174220
94501,210784
231996,136897
231996,151617
231996,152401
231996,153413
231996,196787
231996,220039
231996,220040
231996,229453
231996,229455
231996,231995
231996,232760
231996,232761
231996,232763
231996,232772
231996,232773
231996,246607
202540,322251
202540,322254
202540,322257
202540,322259
202540,327129
202540,355056
359497,8662
359497,26573
359497,258790
359497,359495
359497,359496
359497,367358
359497,367359
359497,367361
359497,367362
359497,367363
359497,393738
359497,393739
332889,121220
332889,218637
332889,263385
332889,319207
332889,324055
332889,332711
332889,332778
332889,332883
332889,332884
332889,332887
332889,332888
230761,30207
230761,43755
230761,58807
230761,80949
230761,145921
230761,170035
230761,182983
230761,212122
230761,225557
230761,236387
230761,236389
230761,288130
230761,288297
230761,315218
230761,321417
359451,34074
359451,92793
359451,326844
359451,359180
359451,359183
359451,359329
359451,359330
359451,359331
359451,359332
359451,359333
359451,359453
359451,359802
359451,359805
359451,359806
359451,359808
359451,360076
359451,360078
359451,360079
359451,374743
359451,393845
359451,393846
88989,29422
88989,65311
88989,95008
88989,198976
88989,230268
88989,250426
88989,250734
88989,297968
88989,320932
88989,320937
332789,179243
332789,215095
332789,318927
332789,318928
332789,318929
332789,332788
332789,337357
284646,63460
284646,101816
284646,156801
284646,188149
284646,194892
284646,217579
284646,257945
284646,270037
284646,282859
284646,291955
284646,292522
284646,321616
284646,326939
284646,362437
284646,373103
284646,375422
284646,375425
318569,155638
318569,318566
318569,318567
318569,318571
318569,319057
318569,319058
318569,319062
318569,329097
318569,329100
367615,367613
367615,367614
367615,381677
367615,381679
132299,52056
132299,127910
132299,127997
132299,128046
132299,128058
132299,132294
132299,132301
132299,132405
132299,132406
132299,138769
132299,138770
132299,142484
44646,1442
44646,29515
44646,36799
44646,44544
44646,57571
44646,68391
173213,45770
173213,73727
173213,171615
173213,183688
173213,183690
173213,183691
173213,185993
173213,185994
173213,185995
173213,185996
173213,185999
173213,186000
173213,202559
230797,35209
230797,54429
230797,58426
230797,86702
230797,230798
230797,230799
230797,230803
230797,230806
230797,230810
230797,230811
188016,187594
188016,187598
188016,187601
188016,187602
188016,187603
188016,188018
188016,188019
188016,188023
250426,95008
250426,198976
250426,230268
250426,250734
250426,297968
250426,320932
250426,320937
328283,50788
328283,54219
328283,97516
328283,168705
328283,264515
328283,275758
328283,286914
328283,287693
328283,328284
328283,328285
70926,44415
70926,49445
70926,105295
70926,109225
70926,181968
70926,204410
70926,204412
70926,204437
257892,33149
257892,34263
257892,58419
257892,136288
257892,177589
257892,206843
257892,206844
257892,206845
257892,229624
257892,256648
257892,256649
257892,257613
257892,268351
206843,33149
206843,34263
206843,58419
206843,136288
206843,177589
206843,206844
206843,206845
206843,229624
206843,256648
206843,256649
206843,257613
206843,268351
175008,122382
175008,127819
175008,204753
175008,204756
175008,204757
175008,211091
175008,211093
175008,215053
175008,215055
175008,215059
175008,215060
48463,174220
48463,210784
257636,257613
257636,285677
257636,318742
257636,318745
257636,318746
257636,318748
257636,359433
257636,379732
250734,95008
250734,198976
250734,230268
250734,297968
250734,320932
250734,320937
36799,1442
36799,29515
36799,44544
36799,57571
36799,68391
89852,46898
89852,61074
89852,62591
89852,71728
89852,72519
89852,94779
89852,139514
89852,189517
89852,189519
89852,197579
89852,316821
89852,363648
403837,209797
403837,231431
403837,403832
403837,403834
403837,403838
403837,405170
403837,410773
403837,410775
403837,410776
403837,410778
403837,410779
403837,410780
236389,30207
236389,43755
236389,58807
236389,80949
236389,103756
236389,145921
236389,170035
236389,182983
236389,206374
236389,212122
236389,225557
236389,236387
236389,288130
236389,288297
236389,315218
236389,321417
177688,89375
177688,149007
177688,165022
177688,165992
177688,167629
177688,185669
177688,185670
177688,187192
177688,188862
177688,198907
332788,179243
332788,215095
332788,318927
332788,318928
332788,318929
332788,337357
333472,6772
333472,18324
333472,79279
333472,167700
333472,184038
333472,211757
333472,227233
333472,278141
333472,315769
333472,321750
333472,333471
333472,360938
320840,137772
320840,193978
320840,256664
320840,256807
320840,319822
320840,319824
320840,319825
320840,319829
320840,319830
320840,319832
320840,320842
320840,320843
270050,7236
270050,13076
270050,26497
270050,35376
270050,39420
270050,65957
270050,67024
270050,70089
270050,72210
270050,124535
270050,131740
270050,185173
270050,185919
270050,199059
270050,223457
270050,234780
270050,238302
270050,238793
270050,257012
270050,257013
270050,257014
270050,257016
270050,257018
270050,257020
270050,257021
270050,257022
270050,257025
270050,257533
270050,261762
270050,270519
270050,272552
270050,284923
270050,286304
270050,286306
270050,286307
270050,286308
270050,286315
270050,286316
270050,286318
270050,286319
270050,286320
270050,286323
270050,286325
270050,286326
270050,286339
270050,286340
270050,286341
270050,286343
270050,286346
270050,286347
270050,286353
270050,286357
270050,286358
270050,286510
270050,306215
270050,308943
404316,218804
404316,391714
404316,404310
404316,404311
404316,405464
404316,405465
404316,405466
404316,412062
136440,42931
136440,94597
136440,105221
136440,127670
136440,128044
136440,128055
136440,128058
136440,128061
136440,128066
136440,136439
359802,34074
359802,92793
359802,326844
359802,359180
359802,359183
359802,359329
359802,359330
359802,359331
359802,359332
359802,359333
359802,359453
359802,359805
359802,359806
359802,359808
359802,360076
359802,360078
359802,360079
359802,374743
359802,393845
359802,393846
319167,79910
319167,189815
319167,319162
319167,319163
319167,319168
319167,319285
319167,355787
319167,355795
319167,358022
319167,359915
68391,1442
68391,4912
68391,8310
68391,27925
68391,29515
68391,44544
68391,50878
68391,57571
68391,81939
68391,83570
322277,66898
322277,101950
322277,107248
322277,275083
322277,322270
322277,322271
322277,322272
322277,322273
322277,322276
322277,322278
322277,322279
322277,322280
189630,187410
189630,189625
189630,206373
189630,206374
189630,238150
189630,289231
189630,322877
189630,322879
189630,322880
204756,122382
204756,127819
204756,204753
204756,204757
204756,211091
204756,211093
204756,215053
204756,215055
204756,215059
204756,215060
361299,228868
361299,359532
361299,359533
361299,359534
361299,359538
361299,359540
361299,359541
361299,359544
361299,361292
361299,361295
361299,361297
11738,4799
11738,10601
11738,13226
11738,20581
11738,26054
11738,27009
11738,100097
11738,125678
361666,84657
361666,114816
361666,137772
361666,148255
361666,181479
361666,193978
361666,199804
361666,256807
361666,283362
361666,308275
361666,319822
361666,319824
361666,319829
361666,319831
361666,319832
361666,320842
361666,324478
361666,325271
361666,334605
361666,334607
361666,353858
361666,360070
361666,360071
361666,361636
361666,361639
361666,361643
361666,361646
361666,361647
361666,361649
361666,361657
361666,361659
361666,361664
361666,369092
12271,35213
12271,44782
12271,56444
12271,64715
12271,71322
12271,83076
12271,136180
12271,139822
12271,182559
12271,186318
403838,209797
403838,231431
403838,403832
403838,403834
403838,405170
403838,410773
403838,410775
403838,410776
403838,410778
403838,410779
403838,410780
286308,65957
286308,67024
286308,70089
286308,72210
286308,124535
286308,131740
286308,185173
286308,185919
286308,199059
286308,223457
286308,234780
